model,psnr,cossim
conch_v1,40dB,-0.012104247
conch_v1,40dB,-0.17055467
conch_v1,40dB,-0.07909681
conch_v1,40dB,-0.60009974
conch_v1,40dB,-0.56376237
conch_v1,40dB,-0.47046298
conch_v1,40dB,-0.26868048
conch_v1,40dB,0.6349735
conch_v1,40dB,-0.76936924
conch_v1,40dB,-0.39632934
conch_v1,40dB,-0.73736477
conch_v1,40dB,0.16393615
conch_v1,40dB,-0.32370645
conch_v1,40dB,-0.45790944
conch_v1,40dB,-0.48015845
conch_v1,40dB,0.050130665
conch_v1,40dB,-0.8226329
conch_v1,40dB,-0.54651666
conch_v1,40dB,-0.35000315
conch_v1,40dB,-0.5763752
conch_v1,40dB,-0.101092115
conch_v1,40dB,-0.4512801
conch_v1,40dB,-0.5114915
conch_v1,40dB,-0.69546413
conch_v1,40dB,-0.60786915
conch_v1,40dB,-0.068498075
conch_v1,40dB,-0.4640627
conch_v1,40dB,-0.16858067
conch_v1,40dB,-0.3959231
conch_v1,40dB,0.05527741
conch_v1,40dB,-0.856059
conch_v1,40dB,-0.30274826
conch_v1,40dB,-0.52438724
conch_v1,40dB,-0.12911394
conch_v1,40dB,-0.42244208
conch_v1,40dB,-0.37232038
conch_v1,40dB,-0.32230142
conch_v1,40dB,0.5048918
conch_v1,40dB,-0.8117862
conch_v1,40dB,-0.39192513
conch_v1,40dB,-0.2153963
conch_v1,40dB,-0.5855021
conch_v1,40dB,-0.79914236
conch_v1,40dB,-0.10963175
conch_v1,40dB,-0.5615959
conch_v1,40dB,-0.5226337
conch_v1,40dB,-0.5347675
conch_v1,40dB,-0.54430443
conch_v1,40dB,-0.08954098
conch_v1,40dB,-0.22210072
conch_v1,40dB,-0.19015777
conch_v1,40dB,-0.63028514
conch_v1,40dB,-0.40915647
conch_v1,40dB,-0.37601754
conch_v1,40dB,-0.84041214
conch_v1,40dB,-0.7445051
conch_v1,40dB,0.14236253
conch_v1,40dB,-0.77505934
conch_v1,40dB,-0.7870571
conch_v1,40dB,-0.099338576
conch_v1,40dB,-0.6791408
conch_v1,40dB,-0.42302236
conch_v1,40dB,-0.33765468
conch_v1,40dB,-0.39321038
conch_v1,40dB,-0.6252974
conch_v1,40dB,-0.44348592
conch_v1,40dB,-0.38909265
conch_v1,40dB,-0.61505896
conch_v1,40dB,-0.67346174
conch_v1,40dB,0.02942618
conch_v1,40dB,-0.51037174
conch_v1,40dB,-0.3132717
conch_v1,40dB,0.36872745
conch_v1,40dB,-0.82015246
conch_v1,40dB,-0.46174446
conch_v1,40dB,-0.30898708
conch_v1,40dB,-0.527117
conch_v1,40dB,-0.29823393
conch_v1,40dB,-0.4162919
conch_v1,40dB,-0.45558536
conch_v1,40dB,-0.5315165
conch_v1,40dB,-0.48706743
conch_v1,40dB,-0.4129115
conch_v1,40dB,-0.011707327
conch_v1,40dB,0.23129684
conch_v1,40dB,0.09721658
conch_v1,40dB,0.2962094
conch_v1,40dB,-0.28616714
conch_v1,40dB,-0.029685128
conch_v1,40dB,-0.50605035
conch_v1,40dB,-0.5188701
conch_v1,40dB,-0.38337326
conch_v1,40dB,-0.4838243
conch_v1,40dB,-0.12919837
conch_v1,40dB,-0.19240864
conch_v1,40dB,-0.54261225
conch_v1,40dB,-0.7172716
conch_v1,40dB,-0.57017976
conch_v1,40dB,-0.11791088
conch_v1,40dB,-0.0846603
conch_v1,40dB,-0.32299328
conch_v1,40dB,-0.0009587966
conch_v1,40dB,0.1870544
conch_v1,40dB,-0.6778894
conch_v1,40dB,0.0887263
conch_v1,40dB,-0.5914863
conch_v1,40dB,0.0022872547
conch_v1,40dB,-0.44162375
conch_v1,40dB,-0.5174715
conch_v1,40dB,0.36402696
conch_v1,40dB,-0.23489419
conch_v1,40dB,-0.5571019
conch_v1,40dB,-0.34547922
conch_v1,40dB,-0.301646
conch_v1,40dB,-0.251854
conch_v1,40dB,-0.5001482
conch_v1,40dB,-0.16532378
conch_v1,40dB,-0.11856456
conch_v1,40dB,-0.5781549
conch_v1,40dB,-0.65173733
conch_v1,40dB,-0.6591656
conch_v1,40dB,0.15375507
conch_v1,40dB,0.27898085
conch_v1,40dB,-0.40109673
conch_v1,40dB,-0.72546715
conch_v1,40dB,-0.39683586
conch_v1,40dB,-0.0022178898
conch_v1,40dB,-0.12827285
conch_v1,40dB,-0.32528576
conch_v1,40dB,-0.0078255925
conch_v1,40dB,0.03002665
conch_v1,40dB,-0.3209544
conch_v1,40dB,-0.32436055
conch_v1,40dB,0.51986873
conch_v1,40dB,-0.032245234
conch_v1,40dB,0.18712284
conch_v1,40dB,-0.2073265
conch_v1,40dB,-0.6138199
conch_v1,40dB,-0.6370789
conch_v1,40dB,-0.6208315
conch_v1,40dB,-0.51098186
conch_v1,40dB,-0.13549492
conch_v1,40dB,-0.08607805
conch_v1,40dB,-0.90650856
conch_v1,40dB,-0.49393135
conch_v1,40dB,-0.37707967
conch_v1,40dB,-0.09957723
conch_v1,40dB,-0.022801328
conch_v1,40dB,0.23419881
conch_v1,40dB,-0.5799455
conch_v1,40dB,-0.7694901
conch_v1,40dB,-0.5014118
conch_v1,40dB,-0.42929617
conch_v1,40dB,-0.47329286
conch_v1,40dB,-0.6300939
conch_v1,40dB,-0.3809653
conch_v1,40dB,-0.316065
conch_v1,40dB,0.32776782
conch_v1,40dB,-0.46624568
conch_v1,40dB,-0.6223291
conch_v1,40dB,-0.765499
conch_v1,40dB,0.13366783
conch_v1,40dB,-0.5551572
conch_v1,40dB,-0.61641496
conch_v1,40dB,-0.7426631
conch_v1,40dB,-0.3772007
conch_v1,40dB,-0.45938236
conch_v1,40dB,-0.19429848
conch_v1,40dB,-0.41132605
conch_v1,40dB,-0.14634785
conch_v1,40dB,-0.7159869
conch_v1,40dB,-0.4523015
conch_v1,40dB,-0.30405018
conch_v1,40dB,-0.24637066
conch_v1,40dB,-0.4777835
conch_v1,40dB,0.2898546
conch_v1,40dB,-0.3882953
conch_v1,40dB,-0.5022949
conch_v1,40dB,-0.83929235
conch_v1,40dB,0.3192081
conch_v1,40dB,-0.45501798
conch_v1,40dB,-0.50072265
conch_v1,40dB,0.0055783354
conch_v1,40dB,-0.42135093
conch_v1,40dB,-0.038947076
conch_v1,40dB,-0.57892346
conch_v1,40dB,-0.14150608
conch_v1,40dB,-0.36485615
conch_v1,40dB,0.19125924
conch_v1,40dB,-0.3391918
conch_v1,40dB,-0.45150888
conch_v1,40dB,0.10911122
conch_v1,40dB,-0.07115254
conch_v1,40dB,-0.48910183
conch_v1,40dB,-0.39346212
conch_v1,40dB,0.11824469
conch_v1,40dB,-0.16466604
conch_v1,40dB,0.18555646
conch_v1,40dB,-0.34841195
conch_v1,40dB,0.089138314
conch_v1,40dB,-0.37822855
conch_v1,40dB,-0.5225468
conch_v1,40dB,-0.43938527
conch_v1,40dB,-0.90188205
conch_v1,40dB,-0.5647203
conch_v1,40dB,-0.056882314
conch_v1,40dB,-0.9034188
conch_v1,40dB,-0.17607455
conch_v1,40dB,-0.30408463
conch_v1,40dB,-0.79062635
conch_v1,40dB,-0.5145818
conch_v1,40dB,0.5697819
conch_v1,40dB,-0.48743564
conch_v1,40dB,-0.58707994
conch_v1,40dB,-0.20871113
conch_v1,40dB,-0.39683968
conch_v1,40dB,0.11441324
conch_v1,40dB,-0.024788115
conch_v1,40dB,-0.8387497
conch_v1,40dB,-0.6688505
conch_v1,40dB,-0.5714688
conch_v1,40dB,-0.53258157
conch_v1,40dB,0.22031108
conch_v1,40dB,-0.36801484
conch_v1,40dB,-0.21989013
conch_v1,40dB,0.11069763
conch_v1,40dB,-0.15973909
conch_v1,40dB,-0.77000546
conch_v1,40dB,0.16164581
conch_v1,40dB,-0.77150106
conch_v1,40dB,-0.44482386
conch_v1,40dB,-0.45775017
conch_v1,40dB,-0.5537237
conch_v1,40dB,-0.51006395
conch_v1,40dB,0.015951319
conch_v1,40dB,-0.24932158
conch_v1,40dB,-0.80827117
conch_v1,40dB,-0.4596763
conch_v1,40dB,-0.3563674
conch_v1,40dB,-0.604492
conch_v1,40dB,-0.71855056
conch_v1,40dB,-0.6959402
conch_v1,40dB,0.025070122
conch_v1,40dB,-0.59577686
conch_v1,40dB,-0.6974726
conch_v1,40dB,0.10218953
conch_v1,40dB,-0.20013043
conch_v1,40dB,-0.13032855
conch_v1,40dB,0.017063428
conch_v1,40dB,-0.84010655
conch_v1,40dB,-0.036756493
conch_v1,40dB,-0.6011876
conch_v1,40dB,-0.45480093
conch_v1,40dB,-0.48914433
conch_v1,40dB,-0.19681168
conch_v1,40dB,0.50016034
conch_v1,40dB,0.074324235
conch_v1,40dB,-0.07565933
conch_v1,40dB,-0.23297708
conch_v1,40dB,-0.3153772
conch_v1,40dB,-0.78004295
conch_v1,40dB,-0.42528394
conch_v1,40dB,-0.2057303
conch_v1,40dB,-0.41092777
conch_v1,40dB,-0.7979003
conch_v1,40dB,-0.30178407
conch_v1,40dB,-0.6648094
conch_v1,40dB,0.12706333
conch_v1,40dB,-0.16918914
conch_v1,40dB,-0.71355283
conch_v1,40dB,-0.5725013
conch_v1,40dB,-0.43886203
conch_v1,40dB,-0.008823262
conch_v1,40dB,-0.5194922
conch_v1,40dB,-0.18966287
conch_v1,40dB,-0.5207616
conch_v1,40dB,-0.69541955
conch_v1,40dB,-0.5063539
conch_v1,40dB,0.71499294
conch_v1,40dB,0.099259034
conch_v1,40dB,-0.94516313
conch_v1,40dB,-0.56542325
conch_v1,40dB,0.7969639
conch_v1,40dB,-0.39069098
conch_v1,40dB,-0.59853774
conch_v1,40dB,-0.79492015
conch_v1,40dB,0.48518622
conch_v1,40dB,-0.13077827
conch_v1,40dB,0.040670414
conch_v1,40dB,-0.7116075
conch_v1,40dB,-0.49379218
conch_v1,40dB,-0.4292911
conch_v1,40dB,-0.58327734
conch_v1,40dB,-0.08980745
conch_v1,40dB,0.30208746
conch_v1,40dB,0.578066
conch_v1,40dB,-0.4799308
conch_v1,40dB,-0.863984
conch_v1,40dB,-0.63121414
conch_v1,40dB,-0.71036583
conch_v1,40dB,-0.43980262
conch_v1,40dB,-0.30029184
conch_v1,40dB,-0.54366726
conch_v1,40dB,-0.5132154
conch_v1,40dB,-0.27270225
conch_v1,40dB,-0.6445168
conch_v1,40dB,-0.2580778
conch_v1,40dB,-0.21888305
conch_v1,40dB,-0.44498834
conch_v1,40dB,-0.44202235
conch_v1,40dB,-0.26460445
conch_v1,40dB,-0.24492376
conch_v1,40dB,-0.6023023
conch_v1,40dB,-0.1342257
conch_v1,40dB,-0.20562743
conch_v1,40dB,-0.4620224
conch_v1,40dB,-0.22817415
conch_v1,40dB,-0.43566415
conch_v1,40dB,-0.5514243
conch_v1,40dB,-0.38053626
conch_v1,40dB,-0.12724371
conch_v1,40dB,-0.7350236
conch_v1,40dB,0.37332264
conch_v1,40dB,-0.6282076
conch_v1,40dB,-0.25376838
conch_v1,40dB,-0.7492725
conch_v1,40dB,0.12589382
conch_v1,40dB,0.39240187
conch_v1,40dB,-0.32286412
conch_v1,40dB,-0.35199413
conch_v1,40dB,-0.010392761
conch_v1,40dB,-0.3985439
conch_v1,40dB,0.41314974
conch_v1,40dB,-0.33314312
conch_v1,40dB,-0.57077736
conch_v1,40dB,-0.27025163
conch_v1,40dB,-0.47932735
conch_v1,40dB,0.12139578
conch_v1,40dB,-0.043506376
conch_v1,40dB,-0.80368847
conch_v1,40dB,-0.38829923
conch_v1,40dB,-0.8456021
conch_v1,40dB,-0.5192205
conch_v1,40dB,-0.30311278
conch_v1,40dB,-0.3392146
conch_v1,40dB,-0.2547521
conch_v1,40dB,-0.54902875
conch_v1,40dB,-0.19345649
conch_v1,40dB,-0.70551187
conch_v1,40dB,-0.72150004
conch_v1,40dB,-0.64801127
conch_v1,40dB,-0.36140323
conch_v1,40dB,0.058606874
conch_v1,40dB,-0.5869486
conch_v1,40dB,-0.26602727
conch_v1,40dB,-0.24011661
conch_v1,40dB,-0.20671277
conch_v1,40dB,-0.22476955
conch_v1,40dB,-0.77497816
conch_v1,40dB,-0.32134467
conch_v1,40dB,-0.8380748
conch_v1,40dB,-0.43675146
conch_v1,40dB,-0.4615335
conch_v1,40dB,-0.44085675
conch_v1,40dB,-0.08484887
conch_v1,40dB,-0.066916235
conch_v1,40dB,-0.4470749
conch_v1,40dB,-0.5603769
conch_v1,40dB,-0.7929368
conch_v1,40dB,-0.24758536
conch_v1,40dB,-0.001300348
conch_v1,40dB,0.024813809
conch_v1,40dB,-0.52573234
conch_v1,40dB,-0.7812432
conch_v1,40dB,-0.29097828
conch_v1,40dB,-0.61193085
conch_v1,40dB,-0.77753127
conch_v1,40dB,-0.47920606
conch_v1,40dB,0.0058930786
conch_v1,40dB,-0.7172323
conch_v1,40dB,-0.63049513
conch_v1,40dB,0.02283968
conch_v1,40dB,0.057155304
conch_v1,40dB,-0.49522415
conch_v1,40dB,0.029973695
conch_v1,40dB,-0.5988811
conch_v1,40dB,-0.356289
conch_v1,40dB,-0.044645976
conch_v1,40dB,-0.4585214
conch_v1,40dB,-0.8025998
conch_v1,40dB,-0.12272357
conch_v1,40dB,-0.8974488
conch_v1,40dB,-0.3230852
conch_v1,40dB,0.0848778
conch_v1,40dB,-0.3673889
conch_v1,40dB,-0.29890344
conch_v1,40dB,0.2999804
conch_v1,40dB,-0.52124727
conch_v1,40dB,-0.3365065
conch_v1,40dB,-0.3620083
conch_v1,40dB,-0.5800189
conch_v1,40dB,-0.38526243
conch_v1,40dB,-0.31156766
conch_v1,40dB,-0.40626642
conch_v1,40dB,-0.42195153
conch_v1,40dB,-0.7470879
conch_v1,40dB,-0.6467939
conch_v1,40dB,-0.25456572
conch_v1,40dB,-0.54325366
conch_v1,40dB,-0.6990119
conch_v1,40dB,-0.5585463
conch_v1,40dB,-0.5179163
conch_v1,40dB,-0.20842612
conch_v1,40dB,-0.5119728
conch_v1,40dB,-0.4644942
conch_v1,40dB,-0.25418296
conch_v1,40dB,-0.16537641
conch_v1,40dB,-0.37946644
conch_v1,40dB,-0.24022874
conch_v1,40dB,-0.27571705
conch_v1,40dB,-0.74108666
conch_v1,40dB,-0.50121045
conch_v1,40dB,-0.39860204
conch_v1,40dB,-0.41469547
conch_v1,40dB,-0.73270667
conch_v1,40dB,0.2440387
conch_v1,40dB,-0.70237875
conch_v1,40dB,-0.46221673
conch_v1,40dB,-0.15904653
conch_v1,40dB,-0.8013031
conch_v1,40dB,-0.39114276
conch_v1,40dB,0.029307231
conch_v1,40dB,-0.1636678
conch_v1,40dB,-0.5373749
conch_v1,40dB,-0.42680454
conch_v1,40dB,-0.74103063
conch_v1,40dB,-0.5016209
conch_v1,40dB,-0.82472384
conch_v1,40dB,0.15958579
conch_v1,40dB,-0.3235758
conch_v1,40dB,-0.12668766
conch_v1,40dB,-0.6395571
conch_v1,40dB,-0.6138904
conch_v1,40dB,-0.5774438
conch_v1,40dB,-0.5949138
conch_v1,40dB,0.42277145
conch_v1,40dB,0.21891633
conch_v1,40dB,-0.7326134
conch_v1,40dB,-0.23230585
conch_v1,40dB,-0.3551681
conch_v1,40dB,-0.43212217
conch_v1,40dB,-0.5382265
conch_v1,40dB,-0.49937004
conch_v1,40dB,-0.32192072
conch_v1,40dB,-0.2159832
conch_v1,40dB,0.018049918
conch_v1,40dB,-0.39446357
conch_v1,40dB,-0.40931582
conch_v1,40dB,-0.567982
conch_v1,40dB,0.7847671
conch_v1,40dB,-0.20694433
conch_v1,40dB,-0.94201523
conch_v1,40dB,-0.6514446
conch_v1,40dB,0.23039666
conch_v1,40dB,-0.68208534
conch_v1,40dB,-0.45579395
conch_v1,40dB,-0.6016555
conch_v1,40dB,0.21189782
conch_v1,40dB,-0.51612115
conch_v1,40dB,-0.40004438
conch_v1,40dB,-0.4361307
conch_v1,40dB,0.6327799
conch_v1,40dB,-0.4355744
conch_v1,40dB,-0.7610206
conch_v1,40dB,-0.4525491
conch_v1,40dB,-0.1830466
conch_v1,40dB,0.39879996
conch_v1,40dB,0.43082508
conch_v1,40dB,0.18946956
conch_v1,40dB,0.05558286
conch_v1,40dB,-0.36566713
conch_v1,40dB,0.2687387
conch_v1,40dB,-0.36871257
conch_v1,40dB,-0.12160282
conch_v1,40dB,-0.75931835
conch_v1,40dB,0.4091272
conch_v1,40dB,-0.29699135
conch_v1,40dB,-0.85556924
conch_v1,40dB,-0.1175469
conch_v1,40dB,-0.22851539
conch_v1,40dB,-0.8132616
conch_v1,40dB,-0.57882667
conch_v1,40dB,-0.3443148
conch_v1,40dB,-0.06769703
conch_v1,40dB,0.055717964
conch_v1,40dB,0.4960911
conch_v1,40dB,-0.504281
conch_v1,40dB,0.115551054
conch_v1,40dB,-0.6945466
conch_v1,40dB,0.042280234
conch_v1,40dB,0.3065904
conch_v1,40dB,-0.7409962
conch_v1,40dB,-0.86043376
conch_v1,40dB,-0.8899252
conch_v1,40dB,-0.7959932
conch_v1,40dB,-0.29243344
conch_v1,40dB,-0.36224765
conch_v1,40dB,-0.83721423
conch_v1,40dB,-0.23031165
conch_v1,40dB,-0.5714753
conch_v1,40dB,-0.028610092
conch_v1,40dB,-0.65289444
conch_v1,40dB,-0.28659034
conch_v1,40dB,-0.7523901
conch_v1,40dB,-0.11194422
conch_v1,40dB,-0.24087003
conch_v1,40dB,-0.7453653
conch_v1,40dB,0.057652377
conch_v1,40dB,-0.015014836
conch_v1,40dB,0.20786233
conch_v1,40dB,-0.6315244
conch_v1,40dB,-0.66907734
conch_v1,40dB,-0.36887968
conch_v1,40dB,-0.61110747
conch_v1,40dB,-0.7240272
conch_v1,40dB,-0.6572323
conch_v1,40dB,-0.3625154
conch_v1,40dB,-0.040609192
conch_v1,40dB,-0.6887185
conch_v1,40dB,-0.27531713
conch_v1,40dB,-0.7851332
conch_v1,40dB,-0.3553367
conch_v1,40dB,-0.31900775
conch_v1,40dB,0.3994976
conch_v1,40dB,-0.7917068
conch_v1,40dB,-0.23641603
conch_v1,40dB,-0.27998477
conch_v1,40dB,-0.6489695
conch_v1,40dB,-0.6116878
conch_v1,40dB,-0.3382776
conch_v1,40dB,-0.8654565
conch_v1,40dB,-0.16588013
conch_v1,40dB,-0.658706
conch_v1,40dB,-0.06078985
conch_v1,40dB,-0.19561218
conch_v1,40dB,-0.36772746
conch_v1,40dB,-0.0654712
conch_v1,40dB,-0.83999217
conch_v1,40dB,-0.78490126
conch_v1,40dB,-0.40747762
conch_v1,40dB,-0.5651104
conch_v1,40dB,-0.5892229
conch_v1,40dB,0.32607606
conch_v1,40dB,-0.25225934
conch_v1,40dB,0.09952913
conch_v1,40dB,-0.21708076
conch_v1,40dB,0.04869155
conch_v1,40dB,-0.2746537
conch_v1,40dB,-0.40006807
conch_v1,40dB,-0.5171044
conch_v1,40dB,-0.42841187
conch_v1,40dB,-0.3702169
conch_v1,40dB,-0.35993677
conch_v1,40dB,-0.40049794
conch_v1,40dB,-0.08000562
conch_v1,40dB,0.042201363
conch_v1,40dB,-0.5523664
conch_v1,40dB,-0.88536584
conch_v1,40dB,-0.7032196
conch_v1,40dB,-0.4285996
conch_v1,40dB,0.0922918
conch_v1,40dB,-0.15936977
conch_v1,40dB,-0.40309745
conch_v1,40dB,-0.28676414
conch_v1,40dB,-0.74169874
conch_v1,40dB,-0.39414766
conch_v1,40dB,-0.5210226
conch_v1,40dB,-0.12141123
conch_v1,40dB,-0.27778196
conch_v1,40dB,-0.7303987
conch_v1,40dB,-0.46585613
conch_v1,40dB,-0.040547553
conch_v1,40dB,-0.12641063
conch_v1,40dB,-0.30372494
conch_v1,40dB,0.020577742
conch_v1,40dB,-0.53325576
conch_v1,40dB,-0.23928823
conch_v1,40dB,-0.022562481
conch_v1,40dB,-0.2159859
conch_v1,40dB,-0.65243053
conch_v1,40dB,-0.35531664
conch_v1,40dB,-0.9704559
conch_v1,40dB,-0.4763431
conch_v1,40dB,-0.5121328
conch_v1,40dB,-0.36828417
conch_v1,40dB,-0.3829357
conch_v1,40dB,-0.5964999
conch_v1,40dB,-0.6951242
conch_v1,40dB,-0.33293337
conch_v1,40dB,-0.6858795
conch_v1,40dB,0.27665684
conch_v1,40dB,-0.5296839
conch_v1,40dB,-0.34098166
conch_v1,40dB,-0.24790229
conch_v1,40dB,-0.3745789
conch_v1,40dB,-0.6468963
conch_v1,40dB,-0.66144294
conch_v1,40dB,0.34500924
conch_v1,40dB,-0.46701285
conch_v1,40dB,-0.5212029
conch_v1,40dB,-0.571922
conch_v1,40dB,-0.43631813
conch_v1,40dB,-0.2887022
conch_v1,40dB,-0.2719312
conch_v1,40dB,-0.4810835
conch_v1,40dB,-0.25283253
conch_v1,40dB,-0.42305344
conch_v1,40dB,-0.032136135
conch_v1,40dB,-0.62105674
conch_v1,40dB,-0.4404735
conch_v1,40dB,-0.546968
conch_v1,40dB,-0.22891943
conch_v1,40dB,-0.20202056
conch_v1,40dB,-0.45756912
conch_v1,40dB,-0.5185397
conch_v1,40dB,-0.437184
conch_v1,40dB,-0.34397212
conch_v1,40dB,-0.18717006
conch_v1,40dB,-0.17573729
conch_v1,40dB,-0.4917522
conch_v1,40dB,-0.60956544
conch_v1,40dB,-0.10982354
conch_v1,40dB,-0.753158
conch_v1,40dB,-0.63494635
conch_v1,40dB,-0.5102108
conch_v1,40dB,-0.33040723
conch_v1,40dB,0.36279187
conch_v1,40dB,-0.38035908
conch_v1,40dB,-0.030913474
conch_v1,40dB,-0.533977
conch_v1,40dB,-0.5617634
conch_v1,40dB,-0.41035432
conch_v1,40dB,-0.9060606
conch_v1,40dB,-0.7267614
conch_v1,40dB,-0.341598
conch_v1,40dB,-0.5450601
conch_v1,40dB,-0.6504886
conch_v1,40dB,-0.32069135
conch_v1,40dB,-0.00034897402
conch_v1,40dB,-0.25093988
conch_v1,40dB,-0.62786084
conch_v1,40dB,-0.62075835
conch_v1,40dB,0.16364893
conch_v1,40dB,-0.058084212
conch_v1,40dB,-0.7317439
conch_v1,40dB,-0.56609565
conch_v1,40dB,-0.37864268
conch_v1,40dB,-0.26238674
conch_v1,40dB,-0.75233305
conch_v1,40dB,-0.863541
conch_v1,40dB,-0.3210203
conch_v1,40dB,-0.50299346
conch_v1,40dB,-0.5581887
conch_v1,40dB,-0.58846664
conch_v1,40dB,0.035076745
conch_v1,40dB,0.074080035
conch_v1,40dB,-0.89039636
conch_v1,40dB,0.48236212
conch_v1,40dB,-0.7954984
conch_v1,40dB,-0.3997873
conch_v1,40dB,-0.35984614
conch_v1,40dB,-0.5214888
conch_v1,40dB,-0.33377188
conch_v1,40dB,-0.59832305
conch_v1,40dB,0.046083532
conch_v1,40dB,0.010654274
conch_v1,40dB,-0.1758819
conch_v1,40dB,-0.3685585
conch_v1,40dB,-0.5626826
conch_v1,40dB,-0.9155343
conch_v1,40dB,-0.3677168
conch_v1,40dB,0.045365006
conch_v1,40dB,-0.17255405
conch_v1,40dB,-0.9184554
conch_v1,40dB,-0.6144462
conch_v1,40dB,-0.38380164
conch_v1,40dB,-0.5497597
conch_v1,40dB,-0.8138497
conch_v1,40dB,-0.5937868
conch_v1,40dB,-0.5721976
conch_v1,40dB,-0.76665014
conch_v1,40dB,-0.9043436
conch_v1,40dB,-0.28915298
conch_v1,40dB,-0.28149813
conch_v1,40dB,-0.5672743
conch_v1,40dB,-0.5739091
conch_v1,40dB,-0.3766552
conch_v1,40dB,-0.5063521
conch_v1,40dB,-0.6470456
conch_v1,40dB,-0.26330686
conch_v1,40dB,-0.20925441
conch_v1,40dB,0.012618883
conch_v1,40dB,-0.2980659
conch_v1,40dB,-0.75536984
conch_v1,40dB,-0.523247
conch_v1,40dB,-0.8770491
conch_v1,40dB,-0.6363539
conch_v1,40dB,0.36264774
conch_v1,40dB,-0.46968997
conch_v1,40dB,-0.56473
conch_v1,40dB,-0.51424277
conch_v1,40dB,0.030710207
conch_v1,40dB,0.080572315
conch_v1,40dB,-0.63836235
conch_v1,40dB,-0.06474528
conch_v1,40dB,-0.25217932
conch_v1,40dB,-0.5999449
conch_v1,40dB,0.1021768
conch_v1,40dB,-0.0622014
conch_v1,40dB,-0.080971904
conch_v1,40dB,0.29842165
conch_v1,40dB,-0.5065262
conch_v1,40dB,-0.16607189
conch_v1,40dB,-0.10188757
conch_v1,40dB,-0.2764761
conch_v1,40dB,-0.8094896
conch_v1,40dB,-0.38528046
conch_v1,40dB,-0.47278017
conch_v1,40dB,-0.11908106
conch_v1,40dB,-0.27824497
conch_v1,40dB,-0.004913428
conch_v1,40dB,-0.5249645
conch_v1,40dB,-0.43075573
conch_v1,40dB,-0.58081883
conch_v1,40dB,0.37838355
conch_v1,40dB,-0.5669982
conch_v1,40dB,-0.08658353
conch_v1,40dB,-0.61770904
conch_v1,40dB,-0.33857358
conch_v1,40dB,-0.5489404
conch_v1,40dB,-0.42001802
conch_v1,40dB,0.08520202
conch_v1,40dB,-0.3753505
conch_v1,40dB,-0.25298125
conch_v1,40dB,-0.38649407
conch_v1,40dB,-0.77037954
conch_v1,40dB,-0.37545124
conch_v1,40dB,-0.5088009
conch_v1,40dB,-0.5092294
conch_v1,40dB,-0.4625559
conch_v1,40dB,-0.17946911
conch_v1,40dB,-0.1801334
conch_v1,40dB,-0.10548116
conch_v1,40dB,-0.3169006
conch_v1,40dB,-0.7714387
conch_v1,40dB,-0.7862244
conch_v1,40dB,-0.3334462
conch_v1,40dB,-0.20965512
conch_v1,40dB,0.15655582
conch_v1,40dB,-0.081739075
conch_v1,40dB,-0.11511385
conch_v1,40dB,-0.12883157
conch_v1,40dB,-0.4078583
conch_v1,40dB,-0.801381
conch_v1,40dB,-0.28448278
conch_v1,40dB,-0.72022706
conch_v1,40dB,-0.362591
conch_v1,40dB,-0.4703505
conch_v1,40dB,-0.1557759
conch_v1,40dB,0.39041406
conch_v1,40dB,0.43022087
conch_v1,40dB,-0.54418325
conch_v1,40dB,-0.5447018
conch_v1,40dB,-0.091480546
conch_v1,40dB,-0.33036944
conch_v1,40dB,-0.599874
conch_v1,40dB,-0.72081184
conch_v1,40dB,0.12888253
conch_v1,40dB,-0.6022772
conch_v1,40dB,0.22968301
conch_v1,40dB,-0.26447117
conch_v1,40dB,0.097475246
conch_v1,40dB,-0.3459931
conch_v1,40dB,-0.12531951
conch_v1,40dB,0.028780907
conch_v1,40dB,-0.7788921
conch_v1,40dB,-0.7198661
conch_v1,40dB,-0.067765996
conch_v1,40dB,0.2641381
conch_v1,40dB,-0.8323748
conch_v1,40dB,-0.6163092
conch_v1,40dB,0.0195309
conch_v1,40dB,-0.053783588
conch_v1,40dB,-0.4833836
conch_v1,40dB,0.44759387
conch_v1,40dB,0.23394084
conch_v1,40dB,-0.042509954
conch_v1,40dB,-0.25021228
conch_v1,40dB,-0.30311194
conch_v1,40dB,0.25138742
conch_v1,40dB,0.26608023
conch_v1,40dB,-0.27758598
conch_v1,40dB,-0.748538
conch_v1,40dB,-0.42770952
conch_v1,40dB,0.37736955
conch_v1,40dB,-0.74518657
conch_v1,40dB,0.38220403
conch_v1,40dB,-0.22079201
conch_v1,40dB,-0.4532368
conch_v1,40dB,-0.71813816
conch_v1,40dB,-0.7679341
conch_v1,40dB,-0.53883874
conch_v1,40dB,-0.29090095
conch_v1,40dB,-0.7265846
conch_v1,40dB,-0.13849081
conch_v1,40dB,-0.4711123
conch_v1,40dB,-0.3074586
conch_v1,40dB,-0.6649733
conch_v1,40dB,-0.1558017
conch_v1,40dB,-0.6146867
conch_v1,40dB,-0.59373987
conch_v1,40dB,-0.1190728
conch_v1,40dB,-0.48989564
conch_v1,40dB,-0.19830567
conch_v1,40dB,-0.48248082
conch_v1,40dB,-0.1915055
conch_v1,40dB,-0.50924724
conch_v1,40dB,-0.01551408
conch_v1,40dB,-0.38647133
conch_v1,40dB,-0.7344892
conch_v1,40dB,-0.22118282
